account	job	prebill	Site	name	GLCode	AFE	PO	Rep	description	startdate	stopdate	price	rate	
L&M Botruc	5002282	No	MV C-truc 7	VSAT Terminal Standard-TM	4013055000000			shawno	Modem 120116	2011-06-22		0.00	
L&M Botruc	5002282	No	MV C-truc 7	Switch, Ethernet 8 Port-TM	4043055000000			shawno		2011-06-22		0.00	
L&M Botruc	5002282	No	MV C-truc 7	VSAT dish, Azimuth .85m-TM	4043055000000			shawno		2011-06-22		0.00	
L&M Botruc	5002282	No	MV C-truc 7	Phone Number, Houma-TM	4045055000050			shawno	985-772-8516   	2011-06-22		0.00	
L&M Botruc	5002282	No	MV C-truc 7	Space Segment 1024/512	4013050000000			shawno	512 X 256	2011-06-22		2955.00	month
L&M Botruc	5002282	No	MV C-truc 7	Phone Number, Houma-TM	4045055000050			shawno	985-772-8517  	2011-06-22		0.00	
L&M Botruc	5002383	No	MV Odyssea Force	Phone Number, New Orleans	4045050000050			shawno	504-321-9529	2011-07-07	2011-07-10	0.00	
L&M Botruc	5002383	No	MV Odyssea Force	VSAT Dish, KVH V7	4043050000000			shawno	VSAT 5006	2011-07-07	2011-07-10	0.00	
L&M Botruc	5002383	No	MV Odyssea Force	Space Segment 256/128	4013050000000			shawno		2011-07-07	2011-07-10	150.00	day
L&M Botruc	5002383	No	MV Odyssea Force	Phone Number, New Orleans	4045050000050			shawno	504-321-9528	2011-07-07	2011-07-10	0.00	
L&M Botruc	5002383	No	MV Odyssea Force	VSAT Terminal Standard	4013050000000			shawno		2011-07-07	2011-07-10	0.00	
L&M Botruc	5002383	No	MV Odyssea Force	Phone Number, New Orleans	4045050000050			shawno	504-321-9530	2011-07-07	2011-07-10	0.00	
Leighton Contractors (Singapore)	5002078	Yes	DB Stealth	Space Segment 256/256	4013050000000		LCS-1152	shawno		2011-05-23	2011-07-23	4895.00	month
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Phone Number, Houston-TM	4045055000050			shawno	8324158022	2011-07-01		0.00	
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Phone Number, Houston-TM	4045055000050			shawno	8324158021	2011-07-01		0.00	
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Phone Number, Houston-TM	4045055000050			shawno	2812990137	2011-07-01		0.00	
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Phone Number, Houston-TM	4045055000050			shawno	2819154349	2011-07-01		0.00	
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Maintenance-TM	4021055000000			shawno		2011-07-01		3402.00	month
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Space Segment 64/64-TM	4013055000000			shawno		2011-07-01		3250.00	month
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	NOC, Support Services-TM	4021055000000			shawno		2011-07-01		1650.00	month
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Interconnect PtP-TM	4045055000055			shawno		2011-07-01		468.00	month
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Internet, 2M-TM	4012055000000			shawno		2011-07-01		220.00	month
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	NOC, Colocation-TM	4010055000000			shawno		2011-07-01		138.00	month
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Router, Cisco-TM	4043055000000			shawno		2011-07-01		77.00	month
Leighton Contractors (Singapore)	5002293	No	DB Eclipse	Space Segment  2mb/1mb-TM	4013055000000			shawno		2011-07-01		6270.00	month
Leighton Contractors (Singapore)	5002294	No	DB Mynx	Space Segment  2mb/1mb-TM	4013055000000			shawno		2011-07-01		6270.00	month
Leighton Contractors (Singapore)	5002294	No	DB Mynx	Router, Cisco-TM	4043055000000			shawno		2011-07-01		77.00	month
Leighton Contractors (Singapore)	5002294	No	DB Mynx	NOC, Colocation-TM	4010055000000			shawno		2011-07-01		138.00	month
Leighton Contractors (Singapore)	5002294	No	DB Mynx	Internet, 2M-TM	4012055000000			shawno		2011-07-01		220.00	month
Leighton Contractors (Singapore)	5002294	No	DB Mynx	Interconnect PtP-TM	4045055000055			shawno		2011-07-01		468.00	month
Leighton Contractors (Singapore)	5002294	No	DB Mynx	NOC, Support Services-TM	4021055000000			shawno		2011-07-01		1650.00	month
Leighton Contractors (Singapore)	5002294	No	DB Mynx	Space Segment 64/64-TM	4013055000000			shawno		2011-07-01		3250.00	month
Leighton Contractors (Singapore)	5002294	No	DB Mynx	Maintenance-TM	4021055000000			shawno		2011-07-01		3402.00	month
Leighton Contractors (Singapore)	5002294	No	DB Mynx	Phone Number, Houston-TM	4045055000050			shawno	2816280029	2011-07-01		0.00	
Leighton Contractors (Singapore)	5002294	No	DB Mynx	Phone Number, Houston-TM	4045055000050			shawno	2816280028	2011-07-01		0.00	
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Space Segment  2mb/1mb-TM	4013055000000			shawno		2011-07-01		6270.00	month
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Router, Cisco-TM	4043055000000			shawno		2011-07-01		77.00	month
Leighton Contractors (Singapore)	5002295	No	DB Stealth	NOC, Colocation-TM	4010055000000			shawno		2011-07-01		138.00	month
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Internet, 2M-TM	4012055000000			shawno		2011-07-01		220.00	month
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Interconnect PtP-TM	4045055000055			shawno		2011-07-01		468.00	month
Leighton Contractors (Singapore)	5002295	No	DB Stealth	NOC, Support Services-TM	4021055000000			shawno		2011-07-01		1650.00	month
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Space Segment 64/64-TM	4013055000000			shawno		2011-07-01		3250.00	month
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Maintenance-TM	4021055000000			shawno		2011-07-01		3402.00	month
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Phone Number, Houston-TM	4045055000050			shawno	2812990078	2011-07-01		0.00	
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Phone Number, Houston-TM	4045055000050			shawno	2812990079	2011-07-01		0.00	
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Phone Number, Houston-TM	4045055000050			shawno	2812990080	2011-07-01		0.00	
Leighton Contractors (Singapore)	5002295	No	DB Stealth	Phone Number, Houston-TM	4045055000050			shawno	7134222283	2011-07-01		0.00	
LH Fournier & Associates, Inc.	5002050	Yes	MV Lanie Marie	Phone Number, Iridium-TM	4045055000050			shawno	4802637041	2011-03-01		55.00	Month
LL&G Construction	5002360	No	Sea Constructor	Phone Number, Houston	4045050000050		24851	tateh	281-921-0774 -FAX	2011-07-02		0.00	
LL&G Construction	5002360	No	Sea Constructor	Space Segment 256/128	4013050000000		24851	tateh		2011-07-02		155.00	day
LL&G Construction	5002360	No	Sea Constructor	VSAT Dish, KVH V7	4043050000000		24851	tateh		2011-07-02		0.00	Day
LL&G Construction	5002360	No	Sea Constructor	VSAT Terminal Standard	4013050000000		24851	tateh		2011-07-02		0.00	
LL&G Construction	5002360	No	Sea Constructor	Phone Number, Houston	4045050000050		24851	tateh	281-921-0771 	2011-07-02		0.00	
LL&G Construction	5002360	No	Sea Constructor	Phone Number, Houston	4045050000050		24851	tateh	281-921-0772	2011-07-02		0.00	
LL&G Construction	5002360	No	Sea Constructor	Phone Number, Houston	4045050000050		24851	tateh	281-921-0773	2011-07-02		0.00	
LLOG Exploration	5000087	Yes	WC-31 Prod.	Space Segment 512/128	4013050000000			tracyp		2007-06-23		1500.00	Month
LLOG Exploration	5000087	Yes	WC-31 Prod.	Phone Number, Lafayette	4045050000050			tracyp	3372109515	2007-06-23		0.00	
LLOG Exploration	5000087	Yes	WC-31 Prod.	Phone Number, Lafayette	4045050000050			tracyp	3372109516	2007-06-23		0.00	
LLOG Exploration	5000096	Yes	HI 170	2-Way Radio, VHF Mobile	4043050000000			tracyp	MOB-5005	2009-05-05		228.00	Month
LLOG Exploration	5000096	Yes	HI 170	Space Segment 512/128	4013050000000			tracyp		2007-07-15		1500.00	Month
LLOG Exploration	5000096	Yes	HI 170	Phone Number, Lafayette	4045050000050			tracyp	3372109514	2007-07-15		0.00	
LLOG Exploration	5000096	Yes	HI 170	Phone Number, Lafayette	4045050000050			tracyp	3372109513	2007-07-15		0.00	
LLOG Exploration	5000568	No	GI 115	Phone Number, Lafayette	4045050000050			tracyp	3372109523	2008-06-19		0.00	
LLOG Exploration	5000568	No	GI 115	Space Segment 512/128	4013050000000			tracyp		2008-06-19		1500.00	Month
LLOG Exploration	5000568	No	GI 115	VSAT Dish, 1.2M Fixed	4043050000000			tracyp		2008-06-19		0.00	
LLOG Exploration	5000568	No	GI 115	VSAT Terminal Standard	4013050000000			tracyp	Modem: 82520 VSAT-1094	2008-06-19		0.00	
LLOG Exploration	5000568	No	GI 115	Phone Number, Lafayette	4045050000050			tracyp	3372109522	2008-06-19		0.00	
LLOG Exploration	5000755	No	MP 107	Phone Number, Lafayette	4045050000050			tracyp	3372109584	2008-09-26		0.00	
LLOG Exploration	5000755	No	MP 107	Phone Number, Lafayette	4045050000050			tracyp	3372109583	2008-09-26		0.00	
LLOG Exploration	5000755	No	MP 107	VSAT Terminal Standard	4013050000000			tracyp	VSAT-1086	2008-09-26		0.00	
LLOG Exploration	5000755	No	MP 107	VSAT Dish, 1.2M Fixed	4043050000000			tracyp		2008-09-26		0.00	
LLOG Exploration	5000755	No	MP 107	2-Way Radio, VHF Mobile	4043050000000			tracyp	MOB-5027	2009-05-08		228.00	Month
LLOG Exploration	5000755	No	MP 107	Space Segment 512/128	4013050000000			tracyp		2008-09-26		1500.00	Month
LLOG Exploration	5000869	No	HI 138	Phone Number, Lafayette	4045050000050			tracyp	3372109581	2009-02-04		0.00	
LLOG Exploration	5000869	No	HI 138	VSAT Dish, 1.2M Fixed	4043050000000			tracyp		2009-02-04		0.00	
LLOG Exploration	5000869	No	HI 138	VSAT Terminal Standard	4013050000000			tracyp	Modem: 64333 VSAT 1038	2009-02-04		0.00	
LLOG Exploration	5000869	No	HI 138	2-Way Radio, VHF Hand Held	4043050000000			tracyp	Loaner HHR 3004	0000-00-00		0.00	
LLOG Exploration	5000869	No	HI 138	Phone Number, Lafayette	4045050000050			tracyp	3372109582	2009-02-04		0.00	
LLOG Exploration	5000869	No	HI 138	Space Segment 512/128	4013050000000			tracyp		2009-02-04		1500.00	Month
LLOG Exploration	5000869	No	HI 138	2-Way Radio, VHF Hand Held	4043050000000			tracyp	Loaner HHR 3013	0000-00-00		0.00	
LLOG Exploration	5000869	No	HI 138	2-Way Radio Base Station	4043050000000			tracyp	Installed 5/4/09 MOB-5036	2009-05-04		228.00	Month
LLOG Exploration	5000931	No	Pecan Island	2-Way Radio Base Station	4043050000000			tracyp	110W Kenwood Radio and Telex IP-223 MOB-5038	2009-03-31		338.00	Month
LLOG Exploration	5000931	No	Pecan Island	Tower Colocation	4010050000000			tracyp		2009-03-31		920.00	Month
LLOG Exploration	5000931	No	Pecan Island	Interconnect PtP	4045050000055			tracyp		2009-03-31		1468.00	Month
LLOG Exploration	5000935	No	MV Henry T	2-Way Radio, VHF Mobile	4043050000000			tracyp	MOB-5044	2011-03-16		9.00	Day
LLOG Exploration	5000939	No	Sabine Pass	2-Way Radio Base Station	4043050000000			tracyp	110W Kenwood Radio and Telex IP-223 MOB-5040	2009-04-09		338.00	Month
LLOG Exploration	5000939	No	Sabine Pass	Interconnect PtP	4045050000055			tracyp		2009-04-09		1468.00	Month
LLOG Exploration	5000939	No	Sabine Pass	Tower Colocation	4010050000000			tracyp		2009-04-09		920.00	Month
LLOG Exploration	5000940	No	Venice 2B	Tower Colocation	4010050000000			tracyp		2009-05-01		920.00	Month
LLOG Exploration	5000940	No	Venice 2B	Interconnect PtP	4045050000055			tracyp		2009-05-01		1468.00	Month
LLOG Exploration	5000940	No	Venice 2B	2-Way Radio Base Station	4043050000000			tracyp	110W Kenwood Radio and Telex IP-223 MOB-5039	2009-05-01		338.00	Month
LLOG Exploration	5000941	No	Lafayette Office	IP Radio Controller	4043050000000			tracyp	w/ Desk Mic CON-0002	2009-03-31		285.00	Month
LLOG Exploration	5000941	No	Lafayette Office	IP Radio Controller	4043050000000			tracyp		2010-01-13		285.00	Month
LLOG Exploration	5000942	No	Cameron Shorebase	IP Radio Controller	4043050000000			tracyp	w/ Desk Mic CON-0001	2009-03-31		285.00	Month
LLOG Exploration	5001452	No	GC 52	Phone Number, Lafayette	4045050000050			tracyp	3372109560	2010-06-12		0.00	
LLOG Exploration	5001452	No	GC 52	Phone Number, Lafayette	4045050000050			tracyp	3372109561	2010-06-12		0.00	
LLOG Exploration	5001452	No	GC 52	Space Segment 512/128	4013050000000			tracyp		2010-06-12		1250.00	Month
LLOG Exploration	5001452	No	GC 52	VSAT Dish, 1.2M Fixed	4043050000000			tracyp		2010-06-12		0.00	
LLOG Exploration	5001452	No	GC 52	VSAT Terminal Standard	4013050000000			tracyp	VSAT-1160	2010-06-12		0.00	
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3104	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3110	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3108	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3111	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3113	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3109	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, Marine Mobile	4043050000000			tracyp	MMR-4013	2011-04-11		119.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, Marine Mobile	4043050000000			tracyp	MMR-4019	2011-04-11		119.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NY002611	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NY002601	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NY002603	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NW001443	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	GO6DA0NY002615	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0RH0002962	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0RF005387	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NY002614	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0RH000235	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NW001583	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NW001591	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0RH000303	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NY002606	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NW001587	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NY002599	2011-04-11		150.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Mobile	4043050000000			tracyp	MOB-5037	2011-04-11		119.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3090	2011-01-12		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3095	2011-01-12		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3096	2011-01-12		65.00	Month
LLOG Exploration	5001806	No	MC 547	Phone Number, Iridium	4045050000050			tracyp	3378890428	2011-04-11		1.50	Month
LLOG Exploration	5001806	No	MC 547	Satellite Phone, Irridium	4043050000000			tracyp	300015010765920	2011-04-11		210.00	Month
LLOG Exploration	5001806	No	MC 547	Space Segment 1024/512	4013050000000			tracyp	Orbit	2011-04-11		4950.00	Month
LLOG Exploration	5001806	No	MC 547	Space Segment 64/64	4013050000000			tracyp	KVH	2011-04-11		1995.00	Month
LLOG Exploration	5001806	No	MC 547	VSAT Dish, KVH V7	4043050000000			tracyp	VSAT-5019	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3107	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3112	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3105	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3106	2011-05-01		65.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NW001611	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Satellite TV, DirecTV	4013050000000			tracyp	G06DA0NW001592	2011-04-11		50.00	Month
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061310	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061311	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061312	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061313	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061315	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061314	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061316	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061317	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061318	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	Phone Number, Lafayette	4045050000050			tracyp	3378061319	2011-04-11		0.00	
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3087	2011-01-12		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3088	2011-01-12		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3091	2011-01-12		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3089	2011-01-12		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3092	2011-01-12		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3093	2011-01-12		65.00	Month
LLOG Exploration	5001806	No	MC 547	2-Way Radio, VHF Hand Held	4043050000000			tracyp	HHR-3094	2011-01-12		65.00	Month
LLOG Exploration	5002272	No	MV Candy Counter	2-Way Radio, VHF Mobile	4043050000000			tracyp	MOB-5033	2011-06-01		9.00	day
LLOG Exploration	5002354	No	Fourchon Shorebase	IP Radio Controller	4043050000000			tracyp		2011-07-01		285.00	Month
M2M Data Corporation	5002079	Yes		Phone Number, BGAN-TM	4045055000050		3188	shawno	SIM #898709910412479389 772393983	2011-03-01		46.20	Month
M2M Data Corporation	5002079	Yes		Static Ip Address, BGAN-TM	4043055000000		3188	shawno		2011-03-01		26.60	Month
M2M Data Corporation	5002080	Yes		Phone Number, BGAN-TM	4045055000050			shawno	SIM #898709908412337431 772181758	2011-03-01		46.20	Month
M2M Data Corporation	5002080	Yes		Static Ip Address, BGAN-TM	4043055000000			shawno		2011-03-01		26.60	Month
M2M Data Corporation	5002081	Yes		Static Ip Address, BGAN-TM	4043055000000		3122	shawno		2011-03-01		26.60	Month
M2M Data Corporation	5002081	Yes		Phone Number, BGAN-TM	4045055000050		3122	shawno	SIM #898700910412474087 772393576	2011-03-01		46.20	Month
Manti Resources	5001420	No	H&P 161	Phone Number, Houston	4045050000050	2800	AFE: 2800	shawno	3377696176	2010-04-26		0.00	
Manti Resources	5001420	No	H&P 161	Space Segment 512/128	4013050000000	2800	AFE: 2800	shawno		2010-04-26		45.00	Day
Manti Resources	5001420	No	H&P 161	VSAT Terminal Standard	4013050000000	2800	AFE: 2800	shawno	VSAT-1098	2010-04-26		0.00	
Manti Resources	5001420	No	H&P 161	VSAT Dish, 1.2M Fixed	4043050000000	2800	AFE: 2800	shawno		2010-04-26		0.00	
Manti Resources	5001420	No	H&P 161	Phone Number, Houston	4045050000050	2800	AFE: 2800	shawno	3377696175	2010-04-26		0.00	
Maritech Resources Inc	5002085	Yes	HIA560	VSAT Terminal Standard-TM	4013055000000			stevel		2011-03-01		0.00	
Maritech Resources Inc	5002085	Yes	HIA560	VSAT Dish, 1.2M Fixed-TM	4043055000000			stevel		2011-03-01		0.00	
Maritech Resources Inc	5002085	Yes	HIA560	Space Segment 256/128-TM	4013055000000			stevel		2011-03-01		1500.00	Month
Maritech Resources Inc	5002085	Yes	HIA560	Fax Machine-TM	4043055000000			stevel		0000-00-00		0.00	
Maritech Resources Inc	5002085	Yes	HIA560	Phone Number, Lafayette-TM	4045055000050			stevel	3372050245	2011-03-01		0.00	
